product_id,transaction_id,customer_id,quantity_stock,expiry_date,price,product_name,total_revenue,payment_method,purchase_date,,,,
8223,T008222,C3475,2479,28-02-2048,2100,Clothing,27.47,Gift Card,10/28/2024,,,,
8224,T008223,C2130,2480,29-02-2048,2100,Electronics,62.52,Gift Card,10/20/2024,,,,
8225,T008224,C5206,2481,01-03-2048,2100,Toys,53.41,Crypto,11/24/2024,,,,
8226,T008225,C7407,2482,02-03-2048,2100,Beauty,290.03,PayPal,04-06-2025,,,,
8227,T008226,C5163,2483,03-03-2048,2100,Toys,11.26,PayPal,09-06-2024,,,,
8228,T008227,C1543,2484,04-03-2048,2100,Clothing,111.9,Crypto,3/27/2025,,,,
8229,T008228,C2373,2485,05-03-2048,2100,Electronics,76.55,PayPal,2/13/2025,,,,
8230,T008229,C6128,2486,06-03-2048,2100,Home,68.4,Crypto,03-08-2025,,,,
8231,T008230,C8284,2487,07-03-2048,2100,Beauty,156.94,Gift Card,02-01-2025,,,,
8232,T008231,C6226,2488,08-03-2048,2100,Toys,79.95,Gift Card,9/17/2024,,,,
8233,T008232,C6126,2489,09-03-2048,2100,Beauty,74.93,PayPal,06-08-2025,,,,
8234,T008233,C1917,2490,10-03-2048,2100,Toys,31.13,PayPal,8/14/2024,,,,
8235,T008234,C6149,2491,11-03-2048,2100,Clothing,68.19,Credit Card,5/29/2025,,,,
8236,T008235,C5356,2492,12-03-2048,2100,Electronics,56.71,PayPal,06-05-2025,,,,
8237,T008236,C4071,2493,13-03-2048,2100,Toys,20.45,Crypto,3/23/2025,,,,
8238,T008237,C7281,2494,14-03-2048,2100,Electronics,84.18,Crypto,3/25/2025,,,,
8239,T008238,C3378,2495,15-03-2048,2100,Beauty,159.82,PayPal,12-10-2024,,,,
8240,T008239,C1330,2496,16-03-2048,2100,Toys,224.42,Crypto,5/26/2025,,,,
8241,T008240,C1557,2497,17-03-2048,2100,Beauty,37.11,Credit Card,7/31/2024,,,,
8242,T008241,C9335,2498,18-03-2048,2100,Toys,301.75,Gift Card,11/18/2024,,,,
8243,T008242,C4033,2499,19-03-2048,2100,Home,220.27,Crypto,08-07-2024,,,,
8244,T008243,C3482,2500,20-03-2048,2100,Beauty,38.19,Gift Card,4/15/2025,,,,
8245,T008244,C3154,2501,21-03-2048,2100,Home,37.02,Gift Card,3/14/2025,,,,
8246,T008245,C9493,2502,22-03-2048,2100,Clothing,143.07,Crypto,5/21/2025,,,,
8247,T008246,C7207,2503,23-03-2048,2100,Electronics,211.65,Gift Card,11/28/2024,,,,
8248,T008247,C4287,2504,24-03-2048,2100,Clothing,234.77,PayPal,9/22/2024,,,,
8249,T008248,C9537,2505,25-03-2048,2100,Beauty,1.49,Crypto,03-07-2025,,,,
8250,T008249,C6336,2506,26-03-2048,2100,Beauty,7.16,PayPal,12/24/2024,,,,
8251,T008250,C8229,2507,27-03-2048,2100,Toys,75.21,PayPal,3/14/2025,,,,
8252,T008251,C6868,2508,28-03-2048,2100,Home,103.9,PayPal,5/27/2025,,,,
8253,T008252,C8514,2509,29-03-2048,2100,Home,99.5,Crypto,3/15/2025,,,,
8254,T008253,C1351,2510,30-03-2048,2100,Electronics,4.54,Gift Card,6/17/2025,,,,
8255,T008254,C8583,2511,31-03-2048,2100,Toys,31.82,Gift Card,07-06-2024,,,,
8256,T008255,C8842,2512,01-04-2048,2100,Beauty,27.42,Gift Card,6/30/2024,,,,
8257,T008256,C1101,2513,02-04-2048,2100,Beauty,40.22,PayPal,3/19/2025,,,,
8258,T008257,C7584,2514,03-04-2048,2100,Beauty,73.84,Crypto,12/26/2024,,,,
8259,T008258,C7850,2515,04-04-2048,2100,Beauty,71.26,Credit Card,4/13/2025,,,,
8260,T008259,C1262,2516,05-04-2048,2100,Electronics,89.71,PayPal,6/20/2025,,,,
8261,T008260,C9539,2517,06-04-2048,2100,Clothing,13.69,Gift Card,2/13/2025,,,,
8262,T008261,C9083,2518,07-04-2048,2100,Beauty,260.91,Gift Card,8/31/2024,,,,
8263,T008262,C9847,2519,08-04-2048,2100,Toys,3.74,Gift Card,4/29/2025,,,,
8264,T008263,C7460,2520,09-04-2048,2100,Home,63.91,Credit Card,7/29/2024,,,,
8265,T008264,C5746,2521,10-04-2048,2100,Beauty,40.95,PayPal,7/30/2024,,,,
8266,T008265,C3370,2522,11-04-2048,2100,Home,76.3,Credit Card,12/19/2024,,,,
8267,T008266,C7918,2523,12-04-2048,2100,Home,24.03,PayPal,07-07-2024,,,,
8268,T008267,C4396,2524,13-04-2048,2100,Home,31.06,Credit Card,7/23/2024,,,,
8269,T008268,C7106,2525,14-04-2048,2100,Toys,50.44,Credit Card,6/27/2024,,,,
8270,T008269,C8221,2526,15-04-2048,2100,Toys,107.13,Gift Card,11/19/2024,,,,
8271,T008270,C2830,2527,16-04-2048,2100,Home,0.28,Credit Card,07-08-2024,,,,
8272,T008271,C9035,2528,17-04-2048,2100,Toys,62.52,Credit Card,07-02-2024,,,,
8273,T008272,C2332,2529,18-04-2048,2100,Beauty,79.92,Credit Card,04-04-2025,,,,
8274,T008273,C7747,2530,19-04-2048,2100,Clothing,24.32,PayPal,8/30/2024,,,,
8275,T008274,C1916,2531,20-04-2048,2100,Clothing,20.87,Crypto,6/24/2025,,,,
8276,T008275,C2077,2532,21-04-2048,2100,Home,86.2,PayPal,12-11-2024,,,,
8277,T008276,C9299,2533,22-04-2048,2100,Toys,61.66,Crypto,05-03-2025,,,,
8278,T008277,C3996,2534,23-04-2048,2100,Electronics,188.88,PayPal,1/23/2025,,,,
8279,T008278,C7006,2535,24-04-2048,2100,Clothing,93.51,Crypto,10-12-2024,,,,
8280,T008279,C2438,2536,25-04-2048,2100,Electronics,308.57,Credit Card,11/23/2024,,,,
8281,T008280,C5238,2537,26-04-2048,2100,Toys,58.23,Gift Card,05-08-2025,,,,
8282,T008281,C8981,2538,27-04-2048,2100,Toys,21.4,Credit Card,3/21/2025,,,,
8283,T008282,C6945,2539,28-04-2048,2100,Toys,177.13,Credit Card,10/25/2024,,,,
8284,T008283,C9827,2540,29-04-2048,2100,Toys,79,Crypto,09-02-2024,,,,
8285,T008284,C7278,2541,30-04-2048,2100,Toys,72.06,Gift Card,10/22/2024,,,,
8286,T008285,C1322,2542,01-05-2048,2100,Clothing,106.7,Credit Card,5/15/2025,,,,
8287,T008286,C4950,2543,02-05-2048,2100,Toys,7.93,Crypto,08-11-2024,,,,
8288,T008287,C9086,2544,03-05-2048,2100,Beauty,151.96,Crypto,3/19/2025,,,,
8289,T008288,C8943,2545,04-05-2048,2100,Electronics,55.97,Gift Card,5/15/2025,,,,
8290,T008289,C7395,2546,05-05-2048,2100,Beauty,184.05,PayPal,3/19/2025,,,,
8291,T008290,C3746,2547,06-05-2048,2100,Clothing,82.36,Crypto,9/21/2024,,,,
8292,T008291,C1651,2548,07-05-2048,2100,Beauty,32.24,Credit Card,05-03-2025,,,,
8293,T008292,C2754,2549,08-05-2048,2100,Clothing,131.35,PayPal,12/22/2024,,,,
8294,T008293,C7442,2550,09-05-2048,2100,Clothing,108.14,Gift Card,10/29/2024,,,,
8295,T008294,C2597,2551,10-05-2048,2100,Toys,69.3,Crypto,10/18/2024,,,,
8296,T008295,C7840,2552,11-05-2048,2100,Toys,70.38,Crypto,12/20/2024,,,,
8297,T008296,C2526,2553,12-05-2048,2100,Electronics,42.83,PayPal,10/20/2024,,,,
8298,T008297,C5302,2554,13-05-2048,2100,Beauty,87.3,Gift Card,10-07-2024,,,,
8299,T008298,C4432,2555,14-05-2048,2100,Toys,31.02,Crypto,10/18/2024,,,,
8300,T008299,C2267,2556,15-05-2048,2100,Clothing,6.81,Crypto,12/25/2024,,,,
8301,T008300,C5804,2557,16-05-2048,2100,Electronics,31.79,PayPal,07-04-2024,,,,
8302,T008301,C8478,2558,17-05-2048,2100,Toys,25.74,Gift Card,8/28/2024,,,,
8303,T008302,C2995,2559,18-05-2048,2100,Clothing,387.14,Crypto,4/19/2025,,,,
8304,T008303,C5003,2560,19-05-2048,2100,Beauty,10.24,Gift Card,9/19/2024,,,,
8305,T008304,C7231,2561,20-05-2048,2100,Toys,28.53,PayPal,3/31/2025,,,,
8306,T008305,C2232,2562,21-05-2048,2100,Beauty,74.15,Gift Card,12-08-2024,,,,
8307,T008306,C3378,2563,22-05-2048,2100,Home,22.28,Credit Card,04-08-2025,,,,
8308,T008307,C4884,2564,23-05-2048,2100,Electronics,12.75,Crypto,07-03-2024,,,,
8309,T008308,C6746,2565,24-05-2048,2100,Clothing,258.35,Crypto,11-09-2024,,,,
8310,T008309,C1823,2566,25-05-2048,2100,Beauty,76.53,PayPal,04-02-2025,,,,
8311,T008310,C6555,2567,26-05-2048,2100,Home,27.46,Gift Card,10-11-2024,,,,
8312,T008311,C4036,2568,27-05-2048,2100,Electronics,25.33,Credit Card,8/22/2024,,,,
8313,T008312,C1261,2569,28-05-2048,2100,Beauty,22.13,Gift Card,11-09-2024,,,,
8314,T008313,C1507,2570,29-05-2048,2100,Toys,301.65,PayPal,05-03-2025,,,,
8315,T008314,C4558,2571,30-05-2048,2100,Electronics,52.36,PayPal,9/29/2024,,,,
8316,T008315,C2943,2572,31-05-2048,2100,Toys,63.11,Crypto,5/19/2025,,,,
8317,T008316,C1078,2573,01-06-2048,2100,Home,15.31,Credit Card,11-10-2024,,,,
8318,T008317,C8582,2574,02-06-2048,2100,Toys,76.57,PayPal,8/18/2024,,,,
8319,T008318,C9788,2575,03-06-2048,2100,Home,6,Crypto,05-12-2025,,,,
8320,T008319,C4230,2576,04-06-2048,2100,Home,61.89,PayPal,07-01-2024,,,,
8321,T008320,C2948,2577,05-06-2048,2100,Electronics,37.35,Crypto,5/26/2025,,,,
8322,T008321,C9541,2578,06-06-2048,2100,Toys,62.15,Gift Card,7/31/2024,,,,
8323,T008322,C6920,2579,07-06-2048,2100,Toys,169.16,Crypto,01-01-2025,,,,
8324,T008323,C7831,2580,08-06-2048,2100,Home,8.25,PayPal,11-05-2024,,,,
8325,T008324,C7182,2581,09-06-2048,2100,Electronics,73.78,Credit Card,06-02-2025,,,,
8326,T008325,C2402,2582,10-06-2048,2100,Electronics,266.52,Crypto,03-11-2025,,,,
8327,T008326,C1656,2583,11-06-2048,2100,Home,6.28,Gift Card,10/23/2024,,,,
8328,T008327,C7111,2584,12-06-2048,2100,Home,55.64,Crypto,09-03-2024,,,,
8329,T008328,C9278,2585,13-06-2048,2100,Electronics,126.25,Crypto,03-02-2025,,,,
8330,T008329,C9395,2586,14-06-2048,2100,Toys,47.66,Crypto,7/14/2024,,,,
8331,T008330,C8313,2587,15-06-2048,2100,Toys,35.49,Crypto,12/17/2024,,,,
8332,T008331,C8817,2588,16-06-2048,2100,Toys,73.18,PayPal,05-03-2025,,,,
8333,T008332,C4886,2589,17-06-2048,2100,Beauty,116.61,Credit Card,4/28/2025,,,,
8334,T008333,C7245,2590,18-06-2048,2100,Home,88.26,PayPal,02-06-2025,,,,
8335,T008334,C3362,2591,19-06-2048,2100,Toys,159.3,PayPal,04-05-2025,,,,
8336,T008335,C5534,2592,20-06-2048,2100,Electronics,1.3,Credit Card,10-02-2024,,,,
8337,T008336,C8583,2593,21-06-2048,2100,Electronics,140.42,Crypto,2/15/2025,,,,
8338,T008337,C4650,2594,22-06-2048,2100,Clothing,61.65,Gift Card,2/27/2025,,,,
8339,T008338,C8016,2595,23-06-2048,2100,Clothing,70.48,Credit Card,11/19/2024,,,,
8340,T008339,C9549,2596,24-06-2048,2100,Home,183.26,Gift Card,2/22/2025,,,,
8341,T008340,C7157,2597,25-06-2048,2100,Toys,90.21,PayPal,9/25/2024,,,,
8342,T008341,C3885,2598,26-06-2048,2100,Beauty,83.48,PayPal,11/24/2024,,,,
8343,T008342,C9217,2599,27-06-2048,2100,Clothing,31.18,Credit Card,04-11-2025,,,,
8344,T008343,C9115,2600,28-06-2048,2100,Beauty,7.68,Credit Card,10/23/2024,,,,
8345,T008344,C9728,2601,29-06-2048,2100,Clothing,81.21,Credit Card,6/28/2024,,,,
8346,T008345,C3855,2602,30-06-2048,2100,Clothing,108.55,Gift Card,4/13/2025,,,,
8347,T008346,C7652,2603,01-07-2048,2100,Clothing,73.9,Credit Card,07-02-2024,,,,
8348,T008347,C9673,2604,02-07-2048,2100,Home,62.81,Credit Card,04-11-2025,,,,
8349,T008348,C9245,2605,03-07-2048,2100,Home,7.67,PayPal,05-01-2025,,,,
8350,T008349,C2899,2606,04-07-2048,2100,Home,66.27,Crypto,3/21/2025,,,,
8351,T008350,C6408,2607,05-07-2048,2100,Home,73.11,Credit Card,12-08-2024,,,,
8352,T008351,C3976,2608,06-07-2048,2100,Electronics,56.96,Gift Card,08-06-2024,,,,
8353,T008352,C8537,2609,07-07-2048,2100,Home,16.44,PayPal,10/24/2024,,,,
8354,T008353,C4773,2610,08-07-2048,2100,Home,20.33,Gift Card,10/17/2024,,,,
8355,T008354,C7491,2611,09-07-2048,2100,Electronics,85.28,Gift Card,07-01-2024,,,,
8356,T008355,C1900,2612,10-07-2048,2100,Electronics,4.21,Credit Card,8/21/2024,,,,
8357,T008356,C7486,2613,11-07-2048,2100,Clothing,22.29,Gift Card,9/25/2024,,,,
8358,T008357,C9906,2614,12-07-2048,2100,Home,46.47,Credit Card,3/13/2025,,,,
8359,T008358,C5049,2615,13-07-2048,2100,Electronics,121.88,Crypto,08-10-2024,,,,
8360,T008359,C2683,2616,14-07-2048,2100,Home,237.86,Credit Card,08-03-2024,,,,
8361,T008360,C9031,2617,15-07-2048,2100,Home,31.34,Crypto,07-06-2024,,,,
8362,T008361,C6567,2618,16-07-2048,2100,Home,75.96,Credit Card,6/18/2025,,,,
8363,T008362,C2465,2619,17-07-2048,2100,Home,15.03,PayPal,9/22/2024,,,,
8364,T008363,C3455,2620,18-07-2048,2100,Electronics,32.87,PayPal,9/23/2024,,,,
8365,T008364,C9356,2621,19-07-2048,2100,Toys,18.23,Credit Card,10/15/2024,,,,
8366,T008365,C1631,2622,20-07-2048,2100,Toys,41.25,Credit Card,07-11-2024,,,,
8367,T008366,C9108,2623,21-07-2048,2100,Clothing,174.41,Credit Card,5/21/2025,,,,
8368,T008367,C4343,2624,22-07-2048,2100,Clothing,134.79,Crypto,3/23/2025,,,,
8369,T008368,C2210,2625,23-07-2048,2100,Toys,156.97,PayPal,11-03-2024,,,,
8370,T008369,C3166,2626,24-07-2048,2100,Toys,14.17,Crypto,1/28/2025,,,,
8371,T008370,C9088,2627,25-07-2048,2100,Home,168.03,PayPal,4/25/2025,,,,
8372,T008371,C5764,2628,26-07-2048,2100,Toys,34.07,PayPal,12/28/2024,,,,
8373,T008372,C2076,2629,27-07-2048,2100,Beauty,115.11,Crypto,6/22/2025,,,,
8374,T008373,C8085,2630,28-07-2048,2100,Toys,10.02,Crypto,1/14/2025,,,,
8375,T008374,C7134,2631,29-07-2048,2100,Beauty,30.33,Gift Card,8/13/2024,,,,
8376,T008375,C1944,2632,30-07-2048,2100,Clothing,21.65,Gift Card,02-07-2025,,,,
8377,T008376,C9130,2633,31-07-2048,2100,Electronics,36.39,Crypto,11/16/2024,,,,
8378,T008377,C4901,2634,01-08-2048,2100,Electronics,101.59,Credit Card,07-04-2024,,,,
8379,T008378,C9930,2635,02-08-2048,2100,Electronics,72.52,Credit Card,07-07-2024,,,,
8380,T008379,C5356,2636,03-08-2048,2100,Clothing,6.57,PayPal,6/27/2025,,,,
8381,T008380,C4137,2637,04-08-2048,2100,Home,71.45,Credit Card,1/19/2025,,,,
8382,T008381,C7869,2638,05-08-2048,2100,Electronics,14.82,Crypto,9/16/2024,,,,
8383,T008382,C2611,2639,06-08-2048,2100,Clothing,113.3,Gift Card,10/14/2024,,,,
8384,T008383,C9606,2640,07-08-2048,2100,Beauty,91.45,PayPal,5/21/2025,,,,
8385,T008384,C7848,2641,08-08-2048,2100,Clothing,393.46,Credit Card,3/13/2025,,,,
8386,T008385,C6578,2642,09-08-2048,2100,Toys,104.13,Credit Card,12/20/2024,,,,
8387,T008386,C7237,2643,10-08-2048,2100,Clothing,48.28,Crypto,9/30/2024,,,,
8388,T008387,C4873,2644,11-08-2048,2100,Electronics,158.18,Gift Card,01-10-2025,,,,
8389,T008388,C9922,2645,12-08-2048,2100,Toys,5.38,Gift Card,9/26/2024,,,,
8390,T008389,C8549,2646,13-08-2048,2100,Home,13.8,Crypto,1/22/2025,,,,
8391,T008390,C4415,2647,14-08-2048,2100,Toys,197.78,Gift Card,10/29/2024,,,,
8392,T008391,C1893,2648,15-08-2048,2100,Electronics,238.3,Credit Card,3/16/2025,,,,
8393,T008392,C4307,2649,16-08-2048,2100,Home,92.56,Gift Card,8/22/2024,,,,
8394,T008393,C4452,2650,17-08-2048,2100,Home,0.89,Gift Card,1/15/2025,,,,
8395,T008394,C9181,2651,18-08-2048,2100,Beauty,58.29,Credit Card,6/20/2025,,,,
8396,T008395,C9769,2652,19-08-2048,2100,Toys,108.33,Credit Card,06-02-2025,,,,
8397,T008396,C8813,2653,20-08-2048,2100,Electronics,183.97,PayPal,12/17/2024,,,,
8398,T008397,C1241,2654,21-08-2048,2100,Electronics,80.02,Crypto,5/26/2025,,,,
8399,T008398,C6884,2655,22-08-2048,2100,Clothing,49.16,Credit Card,11-06-2024,,,,
8400,T008399,C4156,2656,23-08-2048,2100,Clothing,325.21,PayPal,11-12-2024,,,,
8401,T008400,C7956,2657,24-08-2048,2100,Clothing,30.19,Crypto,3/27/2025,,,,
8402,T008401,C7698,2658,25-08-2048,2100,Clothing,7.46,Crypto,2/24/2025,,,,
8403,T008402,C8836,2659,26-08-2048,2100,Toys,227.53,Crypto,5/21/2025,,,,
8404,T008403,C6896,2660,27-08-2048,2100,Toys,16.43,Crypto,4/16/2025,,,,
8405,T008404,C6992,2661,28-08-2048,2100,Electronics,35.9,Credit Card,05-08-2025,,,,
8406,T008405,C6450,2662,29-08-2048,2100,Home,23.21,Credit Card,07-03-2024,,,,
8407,T008406,C8752,2663,30-08-2048,2100,Clothing,283.3,Crypto,2/14/2025,,,,
8408,T008407,C6249,2664,31-08-2048,2100,Clothing,23.49,Gift Card,10/28/2024,,,,
8409,T008408,C1521,2665,01-09-2048,2100,Clothing,69.36,Gift Card,9/20/2024,,,,
8410,T008409,C1293,2666,02-09-2048,2100,Beauty,87.84,Crypto,1/29/2025,,,,
8411,T008410,C7607,2667,03-09-2048,2100,Clothing,23.44,PayPal,09-06-2024,,,,
8412,T008411,C9273,2668,04-09-2048,2100,Home,13.55,Gift Card,5/17/2025,,,,
8413,T008412,C8059,2669,05-09-2048,2100,Beauty,37.68,Gift Card,2/23/2025,,,,
8414,T008413,C2240,2670,06-09-2048,2100,Beauty,164.37,Gift Card,1/27/2025,,,,
8415,T008414,C3000,2671,07-09-2048,2100,Home,4.14,Credit Card,7/28/2024,,,,
8416,T008415,C5874,2672,08-09-2048,2100,Electronics,68.44,Gift Card,12/18/2024,,,,
8417,T008416,C5533,2673,09-09-2048,2100,Electronics,74.19,Gift Card,06-08-2025,,,,
8418,T008417,C1582,2674,10-09-2048,2100,Home,91.13,Gift Card,4/24/2025,,,,
8419,T008418,C6854,2675,11-09-2048,2100,Clothing,72,Credit Card,12/15/2024,,,,
8420,T008419,C5462,2676,12-09-2048,2100,Home,50.12,Gift Card,09-03-2024,,,,
8421,T008420,C5555,2677,13-09-2048,2100,Clothing,47,Credit Card,8/15/2024,,,,
8422,T008421,C5440,2678,14-09-2048,2100,Beauty,5.91,Crypto,4/18/2025,,,,
8423,T008422,C6085,2679,15-09-2048,2100,Electronics,2.93,PayPal,01-02-2025,,,,
8424,T008423,C8860,2680,16-09-2048,2100,Beauty,45.3,PayPal,8/18/2024,,,,
8425,T008424,C3625,2681,17-09-2048,2100,Electronics,130.32,PayPal,10/27/2024,,,,
8426,T008425,C8618,2682,18-09-2048,2100,Beauty,19.79,Credit Card,9/14/2024,,,,
8427,T008426,C9004,2683,19-09-2048,2100,Clothing,36.34,Gift Card,10-06-2024,,,,
8428,T008427,C3861,2684,20-09-2048,2100,Electronics,123.93,Crypto,12/15/2024,,,,
8429,T008428,C2112,2685,21-09-2048,2100,Toys,93.12,Credit Card,05-06-2025,,,,
8430,T008429,C7309,2686,22-09-2048,2100,Home,38.12,Crypto,11-02-2024,,,,
8431,T008430,C5403,2687,23-09-2048,2100,Electronics,163.85,PayPal,12/18/2024,,,,
8432,T008431,C5054,2688,24-09-2048,2100,Home,69.86,Gift Card,2/24/2025,,,,
8433,T008432,C2626,2689,25-09-2048,2100,Home,5.82,Gift Card,07-12-2024,,,,
8434,T008433,C4732,2690,26-09-2048,2100,Home,59.92,PayPal,2/28/2025,,,,
8435,T008434,C1541,2691,27-09-2048,2100,Toys,36.96,PayPal,8/16/2024,,,,
8436,T008435,C3055,2692,28-09-2048,2100,Clothing,109.74,Gift Card,2/15/2025,,,,
8437,T008436,C5921,2693,29-09-2048,2100,Home,166.96,PayPal,12-09-2024,,,,
8438,T008437,C8353,2694,30-09-2048,2100,Clothing,53.74,Crypto,11/29/2024,,,,
8439,T008438,C9657,2695,01-10-2048,2100,Electronics,106.95,Gift Card,01-02-2025,,,,
8440,T008439,C6892,2696,02-10-2048,2100,Toys,33.46,Gift Card,06-07-2025,,,,
8441,T008440,C4415,2697,03-10-2048,2100,Beauty,17.74,PayPal,04-11-2025,,,,
8442,T008441,C9788,2698,04-10-2048,2100,Electronics,446.07,Credit Card,08-08-2024,,,,
8443,T008442,C7188,2699,05-10-2048,2100,Electronics,1.58,PayPal,10-03-2024,,,,
8444,T008443,C6384,2700,06-10-2048,2100,Toys,178.24,Gift Card,10-06-2024,,,,
8445,T008444,C9765,2701,07-10-2048,2100,Toys,38.91,Gift Card,11-02-2024,,,,
8446,T008445,C9684,2702,08-10-2048,2100,Beauty,250.98,Gift Card,11/16/2024,,,,
8447,T008446,C7531,2703,09-10-2048,2100,Home,159.81,Crypto,3/15/2025,,,,
8448,T008447,C3329,2704,10-10-2048,2100,Beauty,58.01,Credit Card,01-05-2025,,,,
8449,T008448,C6113,2705,11-10-2048,2100,Toys,23.6,Gift Card,9/21/2024,,,,
8450,T008449,C7295,2706,12-10-2048,2100,Home,88.01,Gift Card,10/22/2024,,,,
8451,T008450,C3905,2707,13-10-2048,2100,Home,21.2,Crypto,03-05-2025,,,,
8452,T008451,C8726,2708,14-10-2048,2100,Beauty,171.01,Crypto,09-03-2024,,,,
8453,T008452,C3816,2709,15-10-2048,2100,Home,6.33,Gift Card,1/20/2025,,,,
8454,T008453,C7103,2710,16-10-2048,2100,Clothing,111.55,Crypto,4/28/2025,,,,
8455,T008454,C4049,2711,17-10-2048,2100,Home,35.52,Credit Card,06-08-2025,,,,
8456,T008455,C8448,2712,18-10-2048,2100,Clothing,23.29,Crypto,4/21/2025,,,,
8457,T008456,C6135,2713,19-10-2048,2100,Beauty,78.87,Gift Card,9/23/2024,,,,
8458,T008457,C9175,2714,20-10-2048,2100,Electronics,22.18,Gift Card,8/24/2024,,,,
8459,T008458,C6456,2715,21-10-2048,2100,Toys,107.4,Crypto,9/20/2024,,,,
8460,T008459,C1988,2716,22-10-2048,2100,Electronics,102.31,Credit Card,4/19/2025,,,,
8461,T008460,C4859,2717,23-10-2048,2100,Toys,1.89,Credit Card,03-08-2025,,,,
8462,T008461,C1327,2718,24-10-2048,2100,Clothing,22.56,Crypto,03-06-2025,,,,
8463,T008462,C4228,2719,25-10-2048,2100,Electronics,131.51,Crypto,4/27/2025,,,,
8464,T008463,C8344,2720,26-10-2048,2100,Home,16.08,PayPal,5/16/2025,,,,
8465,T008464,C1568,2721,27-10-2048,2100,Electronics,99.95,Gift Card,11-11-2024,,,,
8466,T008465,C4324,2722,28-10-2048,2100,Toys,208.32,PayPal,9/21/2024,,,,
8467,T008466,C5170,2723,29-10-2048,2100,Clothing,163.05,Crypto,8/18/2024,,,,
8468,T008467,C3180,2724,30-10-2048,2100,Beauty,10.56,Gift Card,06-01-2025,,,,
8469,T008468,C2972,2725,31-10-2048,2100,Home,20.1,Gift Card,8/24/2024,,,,
8470,T008469,C5397,2726,01-11-2048,2100,Clothing,0.74,Crypto,10-12-2024,,,,
8471,T008470,C3250,2727,02-11-2048,2100,Clothing,60.79,Credit Card,2/28/2025,,,,
8472,T008471,C1713,2728,03-11-2048,2100,Home,95.44,Credit Card,5/16/2025,,,,
8473,T008472,C7757,2729,04-11-2048,2100,Beauty,3,Crypto,6/29/2024,,,,
8474,T008473,C4249,2730,05-11-2048,2100,Beauty,24.12,Crypto,7/31/2024,,,,
8475,T008474,C2756,2731,06-11-2048,2100,Home,67.36,Crypto,05-02-2025,,,,
8476,T008475,C5369,2732,07-11-2048,2100,Electronics,77.99,Gift Card,12/16/2024,,,,
8477,T008476,C1389,2733,08-11-2048,2100,Beauty,81.87,Credit Card,01-02-2025,,,,
8478,T008477,C7829,2734,09-11-2048,2100,Electronics,15.46,Gift Card,01-09-2025,,,,
8479,T008478,C4998,2735,10-11-2048,2100,Home,1.38,Credit Card,09-05-2024,,,,
8480,T008479,C4201,2736,11-11-2048,2100,Electronics,86.62,Credit Card,4/14/2025,,,,
8481,T008480,C6016,2737,12-11-2048,2100,Electronics,160.49,Gift Card,3/26/2025,,,,
8482,T008481,C2864,2738,13-11-2048,2100,Electronics,35.07,Gift Card,02-05-2025,,,,
8483,T008482,C9920,2739,14-11-2048,2100,Toys,77.31,Crypto,10/22/2024,,,,
8484,T008483,C2226,2740,15-11-2048,2100,Electronics,98.11,Gift Card,09-07-2024,,,,
8485,T008484,C6662,2741,16-11-2048,2100,Electronics,106.2,Crypto,03-10-2025,,,,
8486,T008485,C8930,2742,17-11-2048,2100,Beauty,60.91,Credit Card,8/21/2024,,,,
8487,T008486,C6507,2743,18-11-2048,2100,Clothing,12.51,PayPal,1/28/2025,,,,
8488,T008487,C6731,2744,19-11-2048,2100,Clothing,19.75,PayPal,4/15/2025,,,,
8489,T008488,C7276,2745,20-11-2048,2100,Electronics,2.24,PayPal,7/16/2024,,,,
8490,T008489,C8087,2746,21-11-2048,2100,Toys,28.34,PayPal,8/26/2024,,,,
8491,T008490,C3333,2747,22-11-2048,2100,Toys,56.69,Crypto,12/18/2024,,,,
8492,T008491,C2273,2748,23-11-2048,2100,Home,27.33,PayPal,3/13/2025,,,,
8493,T008492,C9374,2749,24-11-2048,2100,Electronics,88.85,Crypto,01-06-2025,,,,
8494,T008493,C9613,2750,25-11-2048,2100,Clothing,112.05,Gift Card,3/30/2025,,,,
8495,T008494,C3500,2751,26-11-2048,2100,Clothing,16.19,Crypto,9/19/2024,,,,
8496,T008495,C7936,2752,27-11-2048,2100,Beauty,14.36,Gift Card,11/29/2024,,,,
8497,T008496,C2444,2753,28-11-2048,2100,Clothing,34.62,PayPal,08-05-2024,,,,
8498,T008497,C6523,2754,29-11-2048,2100,Electronics,1.93,Gift Card,08-12-2024,,,,
8499,T008498,C7571,2755,30-11-2048,2100,Beauty,103.38,Crypto,6/14/2025,,,,
8500,T008499,C5969,2756,01-12-2048,2100,Toys,68.79,Credit Card,11/18/2024,,,,
8501,T008500,C7095,2757,02-12-2048,2100,Home,54.8,Gift Card,6/16/2025,,,,
8502,T008501,C9379,2758,03-12-2048,2100,Electronics,71.51,Credit Card,1/24/2025,,,,
8503,T008502,C3929,2759,04-12-2048,2100,Home,49.31,Credit Card,10/25/2024,,,,
8504,T008503,C8636,2760,05-12-2048,2100,Clothing,104.53,Credit Card,7/23/2024,,,,
8505,T008504,C4722,2761,06-12-2048,2100,Clothing,31.85,PayPal,08-01-2024,,,,
8506,T008505,C6717,2762,07-12-2048,2100,Home,116.29,Credit Card,5/24/2025,,,,
8507,T008506,C2989,2763,08-12-2048,2100,Toys,28.84,Credit Card,2/15/2025,,,,
